SystemId,threshold,maxTPR
stangnes-gw,22680.888888,0.9527027027027029
rodbergvn-gw2,61581.666666,0.9527027027027029
narvik-gw4,56744.111111,0.9527027027027029
tromso-fh-gw,18176.777777,0.9527027027027029
tromso-gw5,49732.222222,0.9527027027027029
teknobyen-gw1,4818.777777,0.9527027027027029
narvik-gw3,6601.444444,0.9527027027027029
hovedbygget-gw,9961.666666,0.9527027027027029
hoytek-gw2,246276.888888,0.9527027027027029
teknobyen-gw2,45678.444444,0.9527027027027029
ma2-gw,39791.333333,0.9527027027027029
bergen-gw3,46948.666666,0.9527027027027029
narvik-kv-gw,227140.222222,0.9527027027027029
trd-gw,240971.111111,0.9527027027027029
ifi2-gw5,59297.666666,0.9527027027027029
oslo-gw1,95050.555555,0.9527027027027029
