SystemId,threshold,maxTPR
stangnes-gw,0.004036,0.9864864864864864
rodbergvn-gw2,0.000404,0.9864864864864864
narvik-gw4,0.000131,0.9864864864864864
tromso-fh-gw,0.000907,0.9864864864864864
tromso-gw5,0.000505,0.9864864864864864
teknobyen-gw1,0.000325,0.9864864864864864
narvik-gw3,0.000186,0.9864864864864864
hovedbygget-gw,0.003912,0.9864864864864864
hoytek-gw2,0.002045,0.9864864864864864
teknobyen-gw2,5.3e-05,0.9864864864864864
ma2-gw,0.002033,0.9864864864864864
bergen-gw3,0.003514,0.9864864864864864
narvik-kv-gw,0.001146,0.9864864864864864
trd-gw,0.001659,0.9864864864864864
ifi2-gw5,0.003064,0.9864864864864864
oslo-gw1,0.001034,0.9864864864864864
