SystemId,threshold,maxTPR
stangnes-gw,188356.111111,0.9315068493150684
rodbergvn-gw2,69386.333333,0.9315068493150684
narvik-gw4,11526.666666,0.9315068493150684
tromso-fh-gw,25276.666666,0.9315068493150684
tromso-gw5,129061.555555,0.9315068493150684
teknobyen-gw1,6234.222222,0.9315068493150684
narvik-gw3,486466.222222,0.9315068493150684
hovedbygget-gw,727094.888888,0.9315068493150684
hoytek-gw2,175570.666666,0.9315068493150684
teknobyen-gw2,451991.777777,0.9315068493150684
ma2-gw,83122.777777,0.9315068493150684
bergen-gw3,20293.444444,0.9315068493150684
narvik-kv-gw,160539.111111,0.9315068493150684
trd-gw,833889.222222,0.9315068493150684
ifi2-gw5,38274.111111,0.9315068493150684
oslo-gw1,2584346.444444,0.9315068493150684
