SystemId,threshold,maxTPR
stangnes-gw,92128646.888885,0.9315068493150684
rodbergvn-gw2,119304236.888885,0.9315068493150684
narvik-gw4,21585806.333343,0.9315068493150684
tromso-fh-gw,23260451.333343,0.9315068493150684
tromso-gw5,44546024.444442,0.9246575342465754
teknobyen-gw1,9706069.333333,0.9315068493150684
narvik-gw3,195202191.111114,0.9246575342465754
hovedbygget-gw,25781992.888916,0.9315068493150684
hoytek-gw2,56205756.666625,0.9315068493150684
teknobyen-gw2,24482451.444458,0.9315068493150684
ma2-gw,69641564.777832,0.9315068493150684
bergen-gw3,114093580.888885,0.9246575342465754
narvik-kv-gw,321118627.888916,0.9315068493150684
trd-gw,512288628.666748,0.9315068493150684
ifi2-gw5,31905097.444442,0.9315068493150684
oslo-gw1,356137451.777832,0.9315068493150684
